title,abstract,link,rank,score
"Miền Bắc chuyển mưa rét, vùng núi có nơi dưới 8 độ C","(ĐCSVN) - Hôm nay (3/1), không khí lạnh bắt đầu tràn về, miền Bắc chuyển mưa rét, vùng núi cao có nơi dưới 8 độ C. Trung Bộ mưa rào và giông. Tây Nguyên, Nam Bộ có nơi nắng nóng.",https://dangcongsan.vn/xa-hoi/mien-bac-chuyen-mua-ret-vung-nui-co-noi-duoi-8-do-c-657038.html,168,0
Miền Bắc chuyển mưa rét vào sáng mai (3/1),"(ĐCSVN) – Rạng sáng mai (3/1), do ảnh hưởng của không khí lạnh tăng cường nên miền Bắc chuyển mưa nhỏ rải rác. Trong đợt không khí lạnh này nhiệt độ thấp nhất ở Bắc Bộ và Bắc Trung Bộ phổ biến từ 15-18 độ C, vùng núi cao có nơi dưới 8 độ C.",https://dangcongsan.vn/thoi-su/mien-bac-chuyen-mua-ret-vao-sang-mai-3-1-657032.html,169,0
Hành khách nhận lại hơn 800 nghìn yên Nhật bỏ quên tại sân bay,"(ĐCSVN) - Một hành khách bỏ quên chiếc túi chứa hơn 800 nghìn yên (Nhật Bản), tương đương khoảng 150 triệu đồng cùng nhiều vật dụng có giá trị tại khu vực công cộng Nhà ga T2 Nội Bài. Sau đó, hành khách này đã may mắn được một nhân viên an ninh của sân bay Nội Bài trao trả lại chiếc túi cùng toàn bộ số tiền nói trên.",https://dangcongsan.vn/xa-hoi/hanh-khach-nhan-lai-hon-800-nghin-yen-nhat-bo-quen-tai-san-bay-657029.html,170,0
"Huy động trí tuệ, đóng góp của công dân trẻ trong xây dựng và phát triển TP Hồ Chí Minh","(ĐCSVN) – Chủ tịch UBND Thành phố Hồ Chí Minh Phan Văn Mãi mong muốn hoạt động của các đoàn, hội, đội sẽ làm nòng cốt để công dân trẻ tiêu biểu kết nối nhiều hơn nữa với các bạn trẻ, trí thức trẻ cũng như người trẻ tiêu biểu tại Thành phố Hồ Chí Minh, trong nước và cả ở nước ngoài, qua đó huy động được trí tuệ, sự đóng góp của các bạn trẻ cho quá trình xây dựng và phát triển TP.",https://dangcongsan.vn/xa-hoi/huy-dong-tri-tue-dong-gop-cua-cong-dan-tre-trong-xay-dung-va-phat-trien-tp-ho-chi-minh-657005.html,171,0
Lượng khách đến Quảng Nam tăng 130% trong dịp Tết Dương lịch 2024,"(ĐCSVN) - Tổng lượt khách tham quan và lưu trú du lịch trên địa bàn tỉnh Quảng Nam dịp Tết Dương lịch 2024 (03 ngày từ 30/12/2023 đến 01/01/2024) ước đạt 103.000 lượt, tăng 130% so với cùng kỳ năm 2023. Trong đó, khách quốc tế ước đạt 91.000 lượt, tăng 169% so với cùng kỳ năm 2023; khách nội địa ước đạt 12.000 lượt, tăng 10% so với cùng kỳ năm 2023.",https://dangcongsan.vn/tu-tuong-van-hoa/luong-khach-den-quang-nam-tang-130-trong-dip-tet-duong-lich-2024-657014.html,172,0
Hà Nam: Đồng bào Công giáo chung tay bảo vệ môi trường,"(ĐCSVN) - Thực hiện chương trình phối hợp và cuộc vận động của Ủy ban Mặt trận Tổ quốc Việt Nam, đồng bào Công giáo tỉnh Hà Nam đã tích cực chung tay bảo vệ môi trường, góp phần thiết thực vào xây dựng nông thôn mới.",https://dangcongsan.vn/xa-hoi/ha-nam-dong-bao-cong-giao-chung-tay-bao-ve-moi-truong-656929.html,173,0
"Đón không khí lạnh tăng cường, Bắc Bộ chuyển rét từ ngày 3/1","(ĐCSVN) – Dự báo từ ngày mai (3/1), Bắc Bộ và khu vực Thanh Hóa, Nghệ An đón không khí lạnh tăng cường, trời chuyển rét. Trong đợt không khí lạnh này nhiệt độ thấp nhất ở Bắc Bộ và Thanh Hóa, Nghệ An phổ biến từ 15-18 độ C, vùng núi cao có nơi dưới 8 độ C.",https://dangcongsan.vn/thoi-su/don-khong-khi-lanh-tang-cuong-bac-bo-chuyen-ret-tu-ngay-3-1-656966.html,174,0
Xử phạt hơn 7.500 tài xế vi phạm nồng độ cồn trong ba ngày nghỉ Tết Dương lịch,"(ĐCSVN) - Chiều 1/1, Cục Cảnh sát giao thông (Bộ Công an) cho biết, trong 3 ngày nghỉ tết Dương lịch 2024 (30/12/2023 đến 1/1/2024), cảnh sát giao thông toàn quốc lập biên bản xử lý 7.570 lái xe vi phạm nồng độ cồn.",https://dangcongsan.vn/xa-hoi/xu-phat-hon-7500-tai-xe-vi-pham-nong-do-con-trong-ba-ngay-nghi-tet-duong-lich-656964.html,175,0
"Chủ tịch UBND TP Hồ Chí Minh thăm, chúc mừng năm mới Nhà nghiên cứu Nguyễn Đình Tư","(ĐCSVN) – Chủ tịch Ủy ban nhân dân TP Hồ Chí Minh Phan Văn Mãi gửi lời chúc mừng năm mới tới Nhà nghiên cứu Nguyễn Đình Tư, chúc Nhà nghiên cứu bách niên dồi dào sức khỏe khi bước sang tuổi 104, tiếp tục hoàn thành những công trình nghiên cứu lịch sử tâm huyết đang ấp ủ lâu nay.",https://dangcongsan.vn/xa-hoi/chu-tich-ubnd-tp-ho-chi-minh-tham-chuc-mung-nam-moi-nha-nghien-cuu-nguyen-dinh-tu-656954.html,176,0
Tăng cường sự lãnh đạo của Đảng đối với công tác đưa người lao động Việt Nam đi làm việc ở nước ngoài,"(ĐCSVN) - Kế hoạch nhằm cụ thể hóa các mục tiêu, nhiệm vụ, giải pháp để thực hiện hiệu quả Chỉ thị số 20-CT/TW. Tạo sự chuyển biến mạnh mẽ về nhận thức và hành động của các cấp, các ngành và toàn xã hội đối với công tác đưa người lao động Việt Nam đi làm việc ở nước ngoài góp phần quan trọng phát triển kinh tế - xã hội, giải quyết việc làm, tăng thu nhập cho người lao động, nhất là người lao động ở nông thôn, địa bàn đặc biệt khó khăn.",https://dangcongsan.vn/thoi-su/tang-cuong-su-lanh-dao-cua-dang-doi-voi-cong-tac-dua-nguoi-lao-dong-viet-nam-di-lam-viec-o-nuoc-ngoai-656933.html,177,0
“Lười lao động” - căn bệnh cần “phương thuốc đặc trị”,"(ĐCSVN) - Tình trạng “lười lao động” trong đội ngũ cán bộ, đảng viên đang diễn ra ở không ít cơ quan, đơn vị. Đây là căn bệnh nguy hiểm, cần phải chữa ngay bằng “phương thuốc đặc trị”.",https://dangcongsan.vn/bao-ve-nen-tang-tu-tuong-cua-dang/luoi-lao-dong-can-benh-can-phuong-thuoc-dac-tri-665857.html,178,0
Bệnh viện nghìn tỷ bỏ hoang: Đừng để người dân thất vọng!,"(ĐCSVN) - Sau gần 10 năm khởi công xây dựng, giờ đây cơ sở 2 của Bệnh viện Bạch Mai và Việt Đức ở Hà Nam vẫn đang trong tình trạng bỏ hoang, cỏ mọc um tùm, gây lãng phí rất lớn.",https://dangcongsan.vn/noi-hay-dung/benh-vien-nghin-ty-bo-hoang-dung-de-nguoi-dan-that-vong-665397.html,179,0
Công tâm và có trách nhiệm khi “mổ xẻ” ngành giáo dục,"(ĐCSVN) - Xã hội nói chung, những người tâm huyết với sự nghiệp “trồng người” nói riêng không khỏi băn khoăn khi một số người “mổ xẻ”, chỉ thấy những điều “đáng lo ngại"" mà không nhìn được những điều tốt đẹp của ngành Giáo dục.",https://dangcongsan.vn/noi-hay-dung/cong-tam-va-co-trach-nhiem-khi-mo-xe-nganh-giao-duc-665017.html,180,0
Không để tái diễn tình trạng “ép” học sinh không thi vào lớp 10,"(ĐCSVN) - Dù không phải là câu chuyện mới nhưng cứ đến trước thời điểm các địa phương tổ chức kỳ thi vào 10 THPT công lập, thì câu chuyện “ép” học sinh không thi vào lớp 10 lại “ nóng” các diễn đàn xã hội với nhiều phương thức gây bức xúc dư luận.",https://dangcongsan.vn/noi-hay-dung/khong-de-tai-dien-tinh-trang-ep-hoc-sinh-khong-thi-vao-lop-10-665120.html,181,0
Đuối nước trẻ em - nguy cơ thường trực khi hè đến,"(ĐCSVN) - Mới đầu hè nhưng gần đây đã liên tiếp xảy ra các vụ đuối nước thương tâm cướp đi sinh mạng của nhiều trẻ em tại các tỉnh, thành phố. Dù đã có nhiều cảnh báo từ phía nhà trường, chính quyền địa phương nhưng do sự lơ là, chủ quan, bất cẩn… đã dẫn đến những vụ việc đau lòng. Do đó, ngoài sự vào cuộc của hệ thống chính trị, quan trọng nhất vẫn là sự quan tâm, giám sát từ chính mỗi gia đình.",https://dangcongsan.vn/cung-ban-luan/duoi-nuoc-tre-em-nguy-co-thuong-truc-khi-he-den-664429.html,182,0
Góp thêm tiếng nói tránh những nỗi đau khôn nguôi do tai nạn lao động,"(ĐCSVN) - Tai nạn lao động là nỗi ám ảnh không chỉ của người lao động mà cả người thân của họ cũng đau đớn khôn cùng. Nhiều người ra đi vĩnh viễn, có người còn sống sót nhưng mang thương tật suốt đời... Do đó, Lễ phát động Tháng hành động về an toàn vệ sinh lao động (ATVSLĐ) và Tháng công nhân năm 2024 với chủ “Tăng cường đảm bảo ATVSLĐ tại nơi làm việc và trong chuỗi cung ứng” sẽ góp thêm tiếng nói “cảnh tỉnh” để tránh những nỗi đau khôn nguôi do tai nạn lao động...",https://dangcongsan.vn/noi-hay-dung/gop-them-tieng-noi-tranh-nhung-noi-dau-khon-nguoi-do-tai-nan-lao-dong-664032.html,183,0
“Bài toán” khó cần có lời giải đột phá,"(ĐCSVN) - Cải tạo chung cư cũ là câu chuyện kéo dài suốt hơn 20 năm tại Hà Nội. Hiện sự việc đã trở nên rất cấp thiết khi gần như đa số các khu nhà này đều bị hư hỏng nặng, trở nên nguy hiểm. “Bài toán” khó này cần có những đột phá để dần có lời giải.",https://dangcongsan.vn/noi-hay-dung/bai-toan-kho-can-co-loi-giai-dot-pha-663583.html,184,0
Kỳ thi vào Trung học phổ thông: “Cuộc đua” khốc liệt,"(ĐCSVN) - Chưa đầy 2 tháng nữa, kỳ thi vào 10 THPT năm học 2024-2025 tại Hà Nội sẽ diễn ra. Dự kiến số học sinh được tuyển vào trường trung học phổ thông công lập ở Hà Nội chỉ chiếm khoảng 60%. Vì vậy, thời điểm này, hầu hết các bậc phụ huynh và các sỹ tử đều “dốc” toàn bộ sức lực, thời gian cho kỳ thi quá vất vả này.",https://dangcongsan.vn/noi-hay-dung/ky-thi-vao-trung-hoc-pho-thong-cuoc-dua-khoc-liet-663092.html,185,0
"Khi ""thú cưng"" là nỗi bất an","(ĐCSVN) - Thú cưng (chó, mèo...) là vật nuôi khá phổ biến, được yêu quý, nâng niu, thậm chí được coi như thành viên trong nhiều gia đình. Tuy nhiên, từ việc không chăm sóc và quản lý chặt chẽ, khiến những vật nuôi đáng yêu này tiềm ẩn những mối nguy hiểm.",https://dangcongsan.vn/noi-hay-dung/khi-thu-cung-la-noi-bat-an-662687.html,186,0
Thuế thu nhập cá nhân đã lỗi thời:  Đừng để người dân mòn mỏi “cõng”,"(ĐCSVN) - Tại buổi Họp báo thường kỳ chiều 29/3 diễn ra tại Bộ Tài chính, Phó Cục trưởng Cục quản lý, giám sát chính sách thuế, phí và lệ phí Trương Bá Tuấn thông tin, do biến động CPI chưa đến 20% cũng như chờ sửa đổi Luật Thuế thu nhập cá nhân, Bộ Tài chính hiện chưa đề xuất điều chỉnh mức giảm trừ gia cảnh.",https://dangcongsan.vn/noi-hay-dung/thue-thu-nhap-ca-nhan-da-loi-thoi-dung-de-nguoi-dan-mon-moi-cong-662320.html,187,0
Lòng tham và ma lực của đồng tiền,"(ĐCSVN) - Gần đây có không ít cán bộ, đảng viên bị bắt giam vì tội nhận hối lộ. Thật đáng tiếc, không hiểu do ma lực của đồng tiền hay lòng tham đã khiến một số ""quan chức"" phải ngã ngựa (!?)",https://dangcongsan.vn/noi-hay-dung/long-tham-va-ma-luc-cua-dong-tien-661324.html,188,0
"Mạng xã hội: Công cụ và "" Ông chủ""","(ĐCSVN) – Với mỗi người, phải tỉnh táo để phân biệt mặt lợi và hại của mạng xã hội, thời điểm, thời gian sử dụng, từ đó giành thế chủ động thông tin, chủ động trong mọi tình huống, để nếu bị “đăng xuất”, sẽ không phải lo lắng “chuyện gì xảy ra với tài khoản của tôi?”.",https://dangcongsan.vn/cung-ban-luan/mang-xa-hoi-cong-cu-va-ong-chu-661023.html,189,0
Nguy hại của “bè phái và lợi ích nhóm”,"(ĐCSVN) – Nguy hại của hiện tượng “bè phái và lợi ích nhóm” không nhỏ, nó là nguyên nhân đẻ ra những căn bệnh “thao túng, lạm quyền, lộng quyền, xu nịnh…"" của cán bộ, đảng viên. Tổng Bí thư Nguyễn Phú Trọng đã không ít lần cảnh báo về những nguy hại của hiện tượng này.",https://dangcongsan.vn/noi-hay-dung/nguy-hai-cua-be-phai-va-loi-ich-nhom-660881.html,190,0
"Từ vụ án Vạn Thịnh Phát, nghĩ về chữ ""Liêm""","(ĐCSVN) - Tòa án Nhân dân TP Hồ Chí Minh đang xét xử vụ đại án Vạn Thịnh Phát. Vụ án làm rúng động dư luận bởi những con số quá khủng khiếp về thiệt hại, thất thoát…và cả những cái “lót tay” để bán rẻ sự liêm chính của những cán bộ có quyền lực.",https://dangcongsan.vn/noi-hay-dung/tu-vu-an-van-thinh-phat-nghi-ve-chu-liem-660714.html,191,0
Chữa “bệnh” xu nịnh,"(ĐCSVN) - Xu nịnh là hành vi khen không đúng hoặc khen quá lời nhằm mục đích cầu lợi người được khen. Xu nịnh có từ xa xưa và giờ đây “liên tục phát triển”, trở thành căn bệnh trầm kha của xã hội. Chữa “bệnh” xu nịnh là góp phần bảo vệ nền tảng tư tưởng của Đảng.",https://dangcongsan.vn/noi-hay-dung/chua-benh-xu-ninh-660524.html,192,0
Giữ gìn nét đẹp tục mừng tuổi đầu năm,"(ĐCSVN) - Đã thành thông lệ, cứ mỗi khi Tết đến Xuân về, cùng với lời chúc tốt đẹp đầu năm là những phong bao lì xì, mừng tuổi được trao nhau thể hiện nét văn hoá đẹp đẽ của người Việt Nam. Thế nhưng, hiện nay phong tục đẹp đẽ này đang có phần bị mai một, thậm chí “thương mại hóa”...",https://dangcongsan.vn/chao-xuan-giap-thin-2024/tet-viet/giu-gin-net-dep-tuc-mung-tuoi-dau-nam-659274.html,193,0
"Vui có chừng, dừng đúng lúc!","(ĐCSVN) - Để có một cái Tết an toàn, trọn niềm vui, việc tăng cường các biện pháp đảm bảo trật tự an toàn giao thông và nâng cao ý thức chấp hành Luật Giao thông đường bộ là những công việc thường xuyên, liên tục, tưởng cũ nhưng lại luôn mới. Và việc thượng tôn pháp luật, vì sức khỏe, tính mạng của bản thân và cộng đồng nên “vui có chừng, dừng đúng lúc” luôn luôn cần thiết.",https://dangcongsan.vn/noi-hay-dung/vui-co-chung-dung-dung-luc-659169.html,194,0
Không để “ma men” đưa lối dẫn đường,"(ĐCSVN) - Quy định, chế tài, mức xử phạt đối với hành vi vi phạm nồng độ cồn khi tham gia giao thông đã đi vào cuộc sống với mức xử phạt tăng cao. Thế nhưng điều đáng buồn là số tài xế “ma men” bị xử phạt vẫn tăng, tiềm ẩn nguy cơ mất an toàn và tái diễn những vụ tai nạn thương tâm… Do đó, cần “mạnh tay” hơn nữa, không thể để ''ma men'' đưa lối dẫn đường.",https://dangcongsan.vn/noi-hay-dung/khong-de-ma-men-dua-loi-dan-duong-658625.html,195,0
Thông thái và trách nhiệm!,"(ĐCSVN)- Mạng xã hội đang trở thành công cụ, kênh giao tiếp, kết nối quan trọng của con người. Với lượng thông tin khổng lồ ảnh hưởng đến cảm xúc theo nhiều chiều khác nhau, trên không gian mạng, nếu chúng ta không biết quản trị cảm xúc, có thể sẽ dẫn đến những hệ lụy khôn lường.",https://dangcongsan.vn/noi-hay-dung/thong-thai-va-trach-nhiem-658308.html,196,0
Cảnh giác trước xu hướng gia tăng lừa đảo trực tuyến,"(ĐCSVN) – Tinh vi, thao túng tâm lý, sử dụng công nghệ hiện đại, có sự cấu kết chặt chẽ để lừa đảo, thậm chí còn trở thành “ngành công nghiệp” lừa đảo… đang và sẽ là xu hướng của lừa đảo trực tuyến. Do đó, người dân càng phải hết sức thận trọng để không trở thành nạn nhân của những trò lừa đảo tinh vi này.",https://dangcongsan.vn/noi-hay-dung/canh-giac-truoc-xu-huong-gia-tang-lua-dao-truc-tuyen-657999.html,197,0
"Đến hẹn, lại thấy… lo!","(ĐCSVN) - Càng đến gần Tết Nguyên đán Giáp Thìn 2024, nhu cầu tiêu thụ thực phẩm càng tăng cao. Vì thế, nhiều đối tượng luôn tìm mọi cách để tuồn hàng giả, hàng nhái, hàng không rõ nguồn gốc, xuất xứ và thực phẩm bẩn vào thị trường tiêu thụ. Do đó, đây cũng là thời điểm nỗi lo về vấn đề thực phẩm “bẩn” và tình trạng ngộ độc thực phẩm lại lớn hơn bao giờ hết.",https://dangcongsan.vn/noi-hay-dung/den-hen-lai-thay-lo-657568.html,198,0
Đào đường cuối năm: “Căn bệnh kinh niên”,"(ĐCSVN) - Nhiều năm nay, cứ đến dịp cuối năm là hàng loạt tuyến đường, vỉa hè, dải phân cách ở Thủ đô lại được đào xới sửa chữa, ngổn ngang. “Căn bệnh kinh niên” này không chỉ gây ảnh hưởng, cản trở lớn đến giao thông mà còn làm đảo lộn cuộc sống sinh hoạt của người dân.",https://dangcongsan.vn/noi-hay-dung/dao-duong-cuoi-nam-can-benh-kinh-nien-656876.html,199,0
"Luật chưa có, khó khả thi","(ĐCSVN) - Phí bảo vệ môi trường đối với khí thải là chính sách thu mới. Theo Bộ Tài chính, để bảo đảm tính khả thi trong thực hiện thu, nộp phí, cần quy định đối tượng chịu phí phù hợp quy định pháp luật môi trường trong quản lý chất thải. Đặc biệt, đối với phương tiện giao thông, do việc quy định thu phí bảo vệ môi trường đối với phương tiện giao thông không bảo đảm khả thi, nhất là thu phí đối với xe gắn máy.",https://dangcongsan.vn/noi-hay-dung/luat-chua-co-kho-kha-thi-656785.html,200,0
Gỡ bỏ rào cản cho các nhà làm phim trẻ,"(ĐCSVN)- Những năm qua, điện ảnh Việt Nam đã có những bước tiến cả về số lượng và chất lượng. Một số gương mặt làm phim trẻ thế hệ 8x - 9x đã dần khẳng định tên tuổi. Tuy nhiên để thực sự có chỗ đứng, tìm được cơ hội phát triển vẫn không phải là điều dễ dàng đối với các nhà làm phim trẻ.",https://dangcongsan.vn/tu-tuong-van-hoa/go-bo-rao-can-cho-cac-nha-lam-phim-tre-654809.html,201,0
Giảm tỷ lệ sở hữu có ngăn chặn được thao túng ngân hàng?,"(ĐCSVN) – Vấn đề cốt lõi của hệ thống ngân hàng Việt Nam hiện nay đang nằm ở công tác quản trị. Để ngăn chặn sở hữu chéo, thao túng trong hệ thống ngân hàng thì yếu tố hàng đầu là phải xác minh được cá nhân, tổ chức nào là chủ sở hữu thực sự của ngân hàng. Và điều tiên quyết là cần phải xây dựng khuôn khổ pháp lý về quản trị nhằm xác định cá nhân, tổ chức nắm quyền chi phối, ảnh hưởng đến việc ra quyết định trong hoạt động của ngân hàng.",https://dangcongsan.vn/noi-hay-dung/giam-ty-le-so-huu-co-ngan-chan-duoc-thao-tung-ngan-hang-653866.html,202,0
Làm gì để duy trì “sức sống” cho các di sản văn hóa?,"(ĐCSVN) - Trải qua hàng nghìn năm dựng nước và giữ nước, dân tộc Việt Nam đã hình thành và vun đắp nên một kho tàng di sản văn hóa (DSVH) đồ sộ, hết sức phong phú và đa dạng. Kho tàng DSVH ấy là tài sản quý giá của cộng đồng các dân tộc Việt Nam, là một bộ phận của di sản văn hóa nhân loại, có vai trò to lớn trong sự nghiệp dựng nước và giữ nước của nhân dân ta. Tuy nhiên, hiện nay việc giữ gìn, bảo tồn và phát huy giá trị DSVH chưa thực sự hiệu quả, nguy cơ mai một chưa được ngăn chặn.",https://dangcongsan.vn/noi-hay-dung/lam-gi-de-duy-tri-suc-song-cho-cac-di-san-van-hoa-653243.html,203,0
Cần chế tài nghiêm khắc với việc bỏ cọc sau khi trúng đấu giá,"(ĐCSVN) - Việc nhiều trường hợp cá nhân, doanh nghiệp trúng đấu giá với giá cao sau đó bỏ cọc chứa đựng nhiều điểm bất thường; đồng thời, đã gây ra những hệ lụy tiêu cực đối với thị trường. Thực tế này đòi hỏi cần có những chế tài nghiêm khắc hơn để bảo đảm tính răn đe, hạn chế tình trạng trục lợi từ việc trúng đấu giá với giá cao rồi bỏ cọc.",https://dangcongsan.vn/noi-hay-dung/can-che-tai-nghiem-khac-voi-viec-bo-coc-sau-khi-trung-dau-gia-652563.html,204,0
Nhức nhối bạo hành trên mạng,"(ĐCSVN) - Bạo hành trên mạng tưởng không nguy hiểm mà lại nguy hiểm không tưởng. Đã có không ít những hậu quả đáng buồn xảy ra, nhẹ thì bị ảnh hưởng sức khỏe, tâm lý, nặng hơn nữa đôi khi là những hành động nghĩ quẩn dẫn đến mất đi cả sự sống.",https://dangcongsan.vn/noi-hay-dung/nhuc-nhoi-bao-hanh-tren-mang-652375.html,205,0
Có hồi sinh được những di sản kiến trúc đã bị bỏ quên?,"(ĐCSVN) - Chỉ còn ít ngày nữa Lễ hội thiết kế sáng tạo Hà Nội 2023 sẽ diễn ra, khi đó các công trình di sản kiến trúc, lịch sử của Hà Nội vốn bị bỏ quên bấy lâu nay như tháp nước Hàng Đậu, cầu Long Biên, nhà máy xe lửa Gia Lâm, ga Hà Nội, ga Long Biên... sẽ biến thành các không gian nghệ thuật đặc sắc. Nhưng sau lễ hội thì sao? Liệu những công trình này có được hồi sinh? hay lại bị bỏ quên như cũ và chết dần?",https://dangcongsan.vn/noi-hay-dung/co-hoi-sinh-duoc-nhung-di-san-kien-truc-da-bi-bo-quen-652209.html,206,0
"Nghịch lý lãi suất huy động giảm, lãi cho vay vẫn cao","(ĐCSVN) - Từ đầu năm 2023 đến nay, tăng trưởng tín dụng toàn ngành không cao, các ngân hàng chưa thể tiêu thụ hết nguồn vốn huy động giá cao từ cuối năm 2022 và đầu năm 2023. Do đó, hiện có một nghịch lý đang tồn tại đó là khi lãi suất huy động giảm nhờ chi phí huy động vốn đã giảm mạnh, nhưng đà giảm ở phía lãi suất cho vay vẫn khá chậm.",https://dangcongsan.vn/cung-ban-luan/nghich-ly-lai-suat-huy-dong-giam-lai-cho-vay-van-cao-652233.html,207,0
Công sở bỏ hoang và trách nhiệm người đứng đầu,"(ĐCSVN) - Tình trạng các công trình, trụ sở không sử dụng, bị bỏ hoang gây lãng phí khiến nhiều người xót xa, bức xúc, tuy nhiên, việc xử lý không dễ dàng. Vấn đề này một lần nữa lại tiếp tục “nóng” tại diễn đàn Quốc hội với mong muốn làm rõ và xử lý nghiêm đối với các cá nhân, tổ chức có liên quan.",https://dangcongsan.vn/noi-hay-dung/cong-so-bo-hoang-va-trach-nhiem-nguoi-dung-dau-652028.html,208,0
Mạng ảo nhưng hậu quả.... rất thật!,"(ĐCSVN) - Đến thời điểm này, không ai có thể phủ nhận sự hữu dụng của mạng Internet. Đó là ngoài tác dụng giải trí, Internet thật sự là một công cụ làm việc, học tập hiệu quả. Tuy nhiên, bên cạnh mặt tích cực, môi trường mạng này cũng trở thành con dao hai lưỡi, ảnh hưởng không nhỏ đến sự phát triển của trẻ. Mạng ảo nhưng hậu quả ... rất thật!",https://dangcongsan.vn/noi-hay-dung/mang-ao-nhung-hau-qua-rat-that-651978.html,209,0
Bao giờ LHP mới trở thành “cú hích” cho Điện ảnh phát triển?,"(ĐCSVN)- Liên hoan phim (LHP) Việt Nam lần thứ XXIII với chủ đề ""Xây dựng công nghiệp điện ảnh Việt Nam giàu bản sắc dân tộc, hiện đại và nhân văn"" sẽ được tổ chức tại TP.Đà Lạt (Lâm Đồng) từ ngày 21 – 25/11. Đây có thể coi là một cơ hội lớn để điện ảnh nước nhà giao lưu hội nhập trong “dòng chảy” mạnh mẽ của điện ảnh thế giới. Thế nhưng cũng như nhiều lần tổ chức trước, liệu liên hoan phim lần này có thực sự là “cú hích”để đưa công nghiệp điện ảnh Việt Nam vươn tầm thế giới?",https://dangcongsan.vn/noi-hay-dung/bao-gio-lhp-moi-tro-thanh-cu-hich-cho-dien-anh-phat-trien-651781.html,210,0
Sinh viên giỏi đang ở đâu?,"(ĐCSVN) – “Trong số 2000 hồ sơ dự tuyển giỏi, xuất sắc, chỉ có 100 hồ sơ đáp ứng được yêu cầu của doanh nghiệp”. Đây là một thực trạng đáng suy ngẫm về độ chênh giữa đào tạo và thị trường lao động hiện nay.",https://dangcongsan.vn/noi-hay-dung/sinh-vien-gioi-dang-o-dau-651527.html,211,0
Đừng tự đánh mất mình!,"(ĐCSVN) - Việc xử lý những người nổi tiếng có hành vi vi phạm pháp luật là rất cần thiết. Đồng thời, cá nhân người nổi tiếng cần đề cao trách nhiệm trước người hâm mộ và cộng đồng xã hội. Trong mọi hành động đời thường cũng như trên mạng xã hội, người nổi tiếng cần coi trọng trách nhiệm xã hội để không tự đánh mất mình. Đó là cách để họ gia tăng giá trị hình ảnh cá nhân; thực sự xứng đáng với niềm tin, sự yêu mến của công chúng.",https://dangcongsan.vn/noi-hay-dung/dung-tu-danh-mat-minh-650173.html,212,0
"Quy trình đúng, cán bộ sai?","(ĐCSVN) – Dư luận vừa có phen dậy sóng trước thông tin Chủ nhiệm Ủy ban Kiểm tra Tỉnh ủy Bắc Ninh bị phát hiện sử dụng các văn bằng, chứng chỉ không hợp lệ để thăng tiến. Thêm một lần nữa, những lỗ hổng trong công tác cán bộ lại gây nhức nhối.",https://dangcongsan.vn/noi-hay-dung/quy-trinh-dung-can-bo-sai-650772.html,213,0
Cần sớm tháo gỡ vướng mắc để khai thông Tiểu dự án 2 thuộc Dự án 3,"(ĐCSVN) - Một trong những nội dung của Chương trình mục tiêu quốc gia phát triển kinh tế - xã hội vùng đồng bào dân tộc thiểu số và miền núi giai đoạn 2021 - 2023, là hỗ trợ hộ nghèo, hộ cận nghèo phát triển sản xuất theo chuỗi giá trị, trong đó có hỗ trợ phát triển chăn nuôi. Tuy nhiên, quá trình triển khai nội dung này đang gặp khó khăn cần sớm tháo gỡ.",https://dangcongsan.vn/chuong-trinh-muc-tieu-quoc-gia-phat-trien-kinh-te-xa-hoi-vung-dong-bao-dtts-mn/chinh-sach-va-cuoc-song/can-som-thao-go-vuong-mac-de-khai-thong-tieu-du-an-2-thuoc-du-an-3-650860.html,214,0
Cảnh giác trước luận điệu xuyên tạc việc lấy phiếu tín nhiệm,"(ĐCSVN) - Chiều 25/10 vừa qua, Quốc hội đã chính thức công bố kết quả lấy phiếu tín nhiệm đối với 44 người giữ chức danh do Quốc hội khóa XV bầu hoặc phê chuẩn bảo đảm khách quan, nghiêm túc, công khai, minh bạch, đúng quy trình, thủ tục theo quy định của pháp luật, được cử tri và Nhân dân cả nước quan tâm, đánh giá cao. Thế nhưng bất chấp thực tế đó, các đối tượng thù địch lại tung ra những luận điệu hết sức sai trái, lố bịch.",https://dangcongsan.vn/ban-doc/y-kien-ban-doc/canh-giac-truoc-luan-dieu-xuyen-tac-viec-lay-phieu-tin-nhiem-650556.html,215,0
Không “làm xiếc” với pháp luật!,"(ĐCSVN) - Việc bắt giữ, tạm giam “nữ hoàng nội y” Ngọc Trinh vì những hành vi vi phạm pháp luật có tính răn đe rất lớn đối với toàn xã hội nói chung và những người nổi tiếng nói riêng.",https://dangcongsan.vn/noi-hay-dung/khong-lam-xiec-voi-phap-luat-650144.html,216,0
Thiếu nước sạch và trách nhiệm thuộc về ai?,"(ĐCSVN) - Để nhanh chóng khắc phục được tình trạng hàng ngàn cư dân xoay xở với nỗi khổ thiếu nước, Hà Nội phải xác định rõ “địa chỉ trách nhiệm” ở từng nấc, từng khâu, từng tập thể, từng cá nhân, tránh tình trạng trách nhiệm ""chạy vòng"". Có như vậy mới giải được bài toán thiếu nước, cứ “đến hẹn lại lên”...",https://dangcongsan.vn/noi-hay-dung/thieu-nuoc-sach-va-trach-nhiem-thuoc-ve-ai-649985.html,217,0
